# 6
# wavenum, a0, a1, a2, maxerr, temp(maxerr)
# fit to xsec vs ((T-100)/10)^2
 56263.0 -4.865E-07  4.370E-03  3.065E+00  0.00  300.
 56263.5  6.195E-07 -8.560E-04  8.352E+00  0.00  500.
 56264.0  2.679E-05 -1.018E-01  2.362E+02  0.01  340.
 56264.5  1.692E-05 -6.787E-02  1.802E+02  0.01  500.
 56265.0  7.268E-07 -1.273E-03  8.376E+00  0.00  500.
 56265.5  3.458E-07  4.410E-04  2.291E+00  0.01  500.
 56266.0  5.507E-07 -2.969E-04  3.528E+00  0.01  500.
 56266.5  2.270E-07  9.380E-04  7.122E-01  0.01  500.
 56267.0  2.141E-07  1.009E-03  4.515E-01  0.01  500.
 56267.5  2.137E-07  1.032E-03  3.272E-01  0.01  500.
 56268.0  2.083E-07  1.056E-03  2.500E-01  0.01  500.
 56268.5  2.008E-07  1.079E-03  1.985E-01  0.01  500.
 56269.0  1.995E-07  1.089E-03  1.662E-01  0.01  500.
 56269.5  2.032E-07  1.093E-03  1.465E-01  0.01  400.
 56270.0  1.966E-07  1.118E-03  1.313E-01  0.01  500.
 56270.5  1.836E-07  1.167E-03  1.196E-01  0.01  500.
 56271.0  1.539E-07  1.296E-03  1.161E-01  0.01  420.
 56271.5 -7.930E-08  2.234E-03  9.853E-02  0.00  300.
 56272.0 -6.037E-06  2.563E-02 -2.501E-01  0.01  500.
 56272.5  5.952E-08  1.673E-03  1.367E-01  0.01  320.
 56273.0  1.552E-07  1.274E-03  1.900E-01  0.01  500.
 56273.5  1.793E-07  1.171E-03  2.059E-01  0.01  500.
 56274.0  1.992E-07  1.112E-03  2.198E-01  0.01  500.
 56274.5  2.235E-07  1.034E-03  2.497E-01  0.01  420.
 56275.0  2.385E-07  9.813E-04  3.200E-01  0.01  500.
 56275.5  2.636E-07  9.050E-04  4.611E-01  0.01  500.
 56276.0  3.382E-07  6.425E-04  1.156E+00  0.01  500.
 56276.5  3.521E-07  5.671E-04  1.399E+00  0.01  500.
 56277.0  3.814E-07  4.614E-04  1.620E+00  0.01  500.
 56277.5  6.935E-07 -6.175E-04  3.687E+00  0.01  500.
 56278.0  3.327E-06 -9.931E-03  2.717E+01  0.01  500.
 56278.5  4.152E-06 -1.265E-02  3.496E+01  0.01  500.
 56279.0  9.392E-07 -1.463E-03  5.425E+00  0.01  500.
 56279.5  1.054E-06 -1.881E-03  6.409E+00  0.01  500.
 56280.0  5.755E-06 -1.871E-02  5.216E+01  0.01  500.
 56280.5  2.326E-05 -8.048E-02  1.596E+02  0.01  500.
 56281.0  1.185E-06 -2.332E-03  7.331E+00  0.01  500.
 56281.5  5.453E-07 -8.713E-05  2.501E+00  0.01  500.
 56282.0  5.095E-07  3.651E-06  2.635E+00  0.01  500.
 56282.5  3.367E-07  6.443E-04  1.056E+00  0.01  500.
 56283.0  2.699E-07  8.729E-04  5.958E-01  0.01  500.
 56283.5  2.528E-07  9.320E-04  4.245E-01  0.01  500.
 56284.0  2.459E-07  9.669E-04  3.349E-01  0.01  500.
 56284.5  2.388E-07  9.923E-04  2.814E-01  0.01  500.
 56285.0  2.342E-07  1.015E-03  2.485E-01  0.01  500.
 56285.5  2.122E-07  1.067E-03  2.301E-01  0.01  500.
 56286.0  2.043E-07  1.092E-03  2.206E-01  0.01  500.
 56286.5  2.198E-07  1.058E-03  2.180E-01  0.01  500.
 56287.0  2.139E-07  1.068E-03  2.225E-01  0.01  500.
 56287.5  2.069E-07  1.083E-03  2.363E-01  0.01  500.
 56288.0  2.118E-07  1.078E-03  2.685E-01  0.01  500.
 56288.5  2.071E-07  1.090E-03  3.111E-01  0.01  500.
 56289.0  1.881E-07  1.134E-03  3.688E-01  0.01  500.
 56289.5  1.687E-07  1.198E-03  4.660E-01  0.01  500.
 56290.0  1.074E-07  1.437E-03  6.230E-01  0.01  420.
 56290.5 -7.069E-07  5.355E-03  9.493E-01  0.00  500.
 56291.0 -5.034E-07  4.188E-03  1.396E+00  0.00  500.
 56291.5 -1.228E-05  4.410E-02  4.100E+00  0.02  500.
 56292.0  6.925E-07 -9.586E-04  1.013E+01  0.01  500.
 56292.5  4.798E-05 -1.613E-01  2.982E+02  0.02  500.
 56293.0 -3.864E-06  1.069E-02  2.704E+01  0.01  500.
 56293.5  1.423E-07  7.018E-04  5.898E+00  0.00  380.
 56294.0  8.899E-07 -1.540E-03  7.776E+00  0.01  500.
 56294.5  1.353E-05 -4.903E-02  1.235E+02  0.01  500.
 56295.0  4.048E-05 -1.337E-01  2.301E+02  0.02  500.
 56295.5  1.150E-06 -2.425E-03  9.765E+00  0.01  500.
 56296.0  5.204E-08  1.172E-03  3.945E+00  0.00  320.
 56296.5 -1.361E-06  4.800E-03  7.098E+00  0.01  440.
 56297.0 -2.001E-05  4.839E-02  5.952E+01  0.02  500.
 56297.5 -1.449E-05  4.482E-02  1.360E+01  0.02  500.
 56298.0 -3.494E-06  1.080E-02  8.568E+00  0.02  500.
 56298.5 -7.547E-06  2.137E-02  1.867E+01  0.02  500.
 56299.0 -6.477E-07  3.308E-03  2.196E+00  0.01  500.
 56299.5 -7.044E-07  4.790E-03  9.519E-01  0.01  500.
 56300.0 -6.000E-07  4.666E-03  6.311E-01  0.00  340.
 56300.5  1.301E-08  1.676E-03  6.256E-01  0.00  340.
 56301.0  1.249E-07  1.336E-03  5.109E-01  0.01  500.
 56301.5  1.663E-07  1.217E-03  5.111E-01  0.01  420.
 56302.0  1.629E-07  1.196E-03  5.674E-01  0.01  340.
 56302.5  2.062E-07  1.064E-03  7.438E-01  0.01  500.
 56303.0  5.557E-07 -5.441E-05  3.049E+00  0.01  500.
 56303.5  3.191E-07  7.139E-04  1.735E+00  0.01  500.
 56304.0  2.220E-07  9.892E-04  2.236E+00  0.01  500.
 56304.5 -1.218E-07  2.049E-03  6.009E+00  0.00  420.
 56305.0 -6.241E-06  1.572E-02  9.026E+01  0.00  500.
 56305.5  2.204E-06 -5.434E-03  1.713E+01  0.01  500.
 56306.0  8.635E-07 -1.055E-03  5.531E+00  0.01  500.
 56306.5  1.944E-06 -4.541E-03  1.127E+01  0.02  500.
 56307.0  3.570E-05 -1.128E-01  1.818E+02  0.03  500.
 56307.5  2.296E-06 -5.761E-03  2.033E+01  0.01  500.
 56308.0 -1.682E-05  4.991E-02  1.769E+01  0.02  500.
 56308.5 -2.493E-07  2.447E-03  2.543E+00  0.00  300.
 56309.0  1.511E-06 -3.066E-03  7.695E+00  0.02  500.
 56309.5  2.420E-07  9.837E-04  9.959E-01  0.01  500.
 56310.0  2.452E-07  1.011E-03  6.666E-01  0.01  320.
 56310.5  2.396E-07  1.042E-03  5.401E-01  0.01  420.
 56311.0  2.096E-07  1.146E-03  4.808E-01  0.01  500.
 56311.5  9.788E-08  1.617E-03  4.759E-01  0.01  320.
 56312.0 -1.174E-05  4.233E-02  1.517E+00  0.02  500.
 56312.5  9.801E-08  1.599E-03  5.316E-01  0.01  320.
 56313.0  2.376E-07  1.038E-03  6.317E-01  0.01  500.
 56313.5  3.005E-07  8.311E-04  8.292E-01  0.01  500.
 56314.0  3.843E-07  5.705E-04  1.235E+00  0.01  500.
 56314.5  5.480E-07  2.864E-05  2.233E+00  0.01  500.
 56315.0  1.305E-06 -2.389E-03  6.507E+00  0.02  500.
 56315.5  2.454E-05 -7.961E-02  1.442E+02  0.02  500.
 56316.0  2.962E-06 -7.484E-03  1.671E+01  0.02  500.
 56316.5 -1.132E-06  6.562E-03  5.983E+00  0.00  440.
 56317.0 -4.228E-07  4.133E-03  9.705E+00  0.00  340.
 56317.5  3.825E-05 -1.214E-01  1.943E+02  0.03  500.
 56318.0  1.052E-05 -3.328E-02  7.128E+01  0.02  500.
 56318.5 -2.302E-06  7.138E-03  1.503E+01  0.01  500.
 56319.0 -5.568E-06  1.652E-02  1.793E+01  0.02  500.
 56319.5  1.045E-06 -1.938E-03  8.518E+00  0.01  500.
 56320.0  1.876E-07  1.043E-03  1.772E+00  0.01  500.
 56320.5  1.831E-07  1.098E-03  1.175E+00  0.01  500.
 56321.0  1.770E-07  1.143E-03  1.041E+00  0.01  500.
 56321.5  1.824E-07  1.130E-03  1.155E+00  0.01  500.
 56322.0  3.252E-07  7.452E-04  2.444E+00  0.01  500.
 56322.5 -8.526E-07  7.900E-03  4.980E+00  0.00  380.
 56323.0 -1.422E-06  5.611E-03  5.901E+00  0.01  500.
 56323.5 -1.797E-05  4.430E-02  5.363E+01  0.02  500.
 56324.0  3.415E-06 -9.401E-03  2.449E+01  0.02  500.
 56324.5  4.314E-06 -1.212E-02  2.847E+01  0.02  500.
 56325.0 -5.611E-06  1.693E-02  1.920E+01  0.01  500.
 56325.5 -2.801E-05  7.926E-02  3.576E+01  0.02  500.
 56326.0  1.704E-05 -5.229E-02  8.635E+01  0.02  500.
 56326.5  4.590E-06 -1.270E-02  2.583E+01  0.02  500.
 56327.0  1.707E-06 -3.559E-03  9.004E+00  0.02  500.
 56327.5  4.673E-07  3.457E-04  2.599E+00  0.01  500.
 56328.0  9.205E-07 -9.769E-04  6.480E+00  0.01  500.
 56328.5 -1.006E-05  3.527E-02  5.127E+00  0.02  500.
 56329.0 -4.772E-07  3.701E-03  1.611E+00  0.00  440.
 56329.5 -7.321E-06  2.862E-02  1.595E+00  0.01  500.
 56330.0  5.920E-07  6.259E-05  2.728E+00  0.01  500.
 56330.5  1.967E-06 -4.298E-03  9.076E+00  0.02  500.
 56331.0  4.891E-05 -1.519E-01  2.111E+02  0.03  500.
 56331.5  1.949E-06 -4.268E-03  8.938E+00  0.02  500.
 56332.0  1.170E-06 -1.817E-03  5.316E+00  0.02  500.
 56332.5  3.390E-06 -8.669E-03  1.695E+01  0.02  500.
 56333.0  1.510E-05 -4.618E-02  8.628E+01  0.02  500.
 56333.5  3.047E-06 -3.010E-03  6.146E+01  0.01  320.
 56334.0 -4.900E-06  1.859E-02  8.992E+00  0.01  500.
 56334.5  4.568E-07  4.587E-04  4.423E+00  0.01  500.
 56335.0  1.665E-06 -3.288E-03  8.091E+00  0.02  500.
 56335.5  7.435E-06 -2.142E-02  3.546E+01  0.03  500.
 56336.0  6.625E-07 -2.197E-04  2.772E+00  0.02  500.
 56336.5  2.821E-07  9.169E-04  1.633E+00  0.01  500.
 56337.0 -2.310E-07  2.495E-03  2.456E+00  0.00  420.
 56337.5 -1.890E-05  5.443E-02  3.585E+01  0.02  500.
 56338.0  4.375E-07  5.269E-04  5.553E+00  0.01  500.
 56338.5  2.393E-05 -7.246E-02  1.023E+02  0.03  500.
 56339.0  7.020E-06 -1.978E-02  2.867E+01  0.03  500.
 56339.5  8.634E-07 -8.139E-04  3.143E+00  0.02  500.
 56340.0  1.104E-06 -1.562E-03  4.210E+00  0.02  500.
 56340.5  1.358E-05 -4.031E-02  5.683E+01  0.03  500.
 56341.0  8.583E-07 -8.108E-04  3.163E+00  0.02  500.
 56341.5  4.442E-07  4.901E-04  1.365E+00  0.02  500.
 56342.0  6.357E-07 -5.723E-05  2.952E+00  0.02  500.
 56342.5  2.104E-07  2.329E-03  8.063E+00  0.01  500.
 56343.0  3.914E-06 -8.000E-03  2.508E+01  0.02  500.
 56343.5  2.393E-07  1.143E-03  1.295E+00  0.01  500.
 56344.0  2.400E-07  1.104E-03  5.130E-01  0.01  320.
 56344.5  2.282E-07  1.117E-03  3.092E-01  0.01  500.
 56345.0  2.132E-07  1.153E-03  2.199E-01  0.01  500.
 56345.5  1.892E-07  1.255E-03  1.755E-01  0.01  500.
 56346.0 -8.903E-07  9.193E-03 -4.751E-01  0.01  320.
 56346.5  1.028E-07  1.604E-03  1.237E-01  0.01  500.
 56347.0  1.991E-07  1.204E-03  1.272E-01  0.01  500.
 56347.5  2.044E-07  1.173E-03  1.274E-01  0.01  500.
 56348.0  1.839E-07  1.212E-03  1.431E-01  0.01  500.
 56348.5  1.660E-07  1.257E-03  1.753E-01  0.01  500.
 56349.0  1.759E-07  1.219E-03  2.087E-01  0.01  400.
 56349.5  1.798E-07  1.204E-03  2.519E-01  0.01  440.
 56350.0  1.754E-07  1.212E-03  2.260E-01  0.01  500.
 56350.5  1.650E-07  1.234E-03  2.998E-01  0.01  420.
 56351.0  7.099E-08  1.403E-03  7.879E-01  0.00  320.
 56351.5  8.022E-08  1.392E-03  7.704E-01  0.00  320.
 56352.0  6.849E-09  1.536E-03  1.142E+00  0.00  440.
 56352.5 -2.862E-07  2.090E-03  3.083E+00  0.01  500.
 56353.0 -4.651E-06  1.173E-02  2.649E+01  0.01  500.
 56353.5 -2.624E-06  7.257E-03  1.662E+01  0.01  500.
 56354.0 -2.589E-07  2.090E-03  2.680E+00  0.01  500.
 56354.5 -8.788E-08  1.823E-03  1.329E+00  0.00  320.
 56355.0 -2.189E-07  2.368E-03  1.106E+00  0.00  320.
 56355.5 -5.004E-06  2.031E-02  2.005E+00  0.01  500.
 56356.0 -1.100E-06  5.307E-03  2.076E+00  0.01  500.
 56356.5 -9.171E-07  3.603E-03  5.719E+00  0.01  500.
 56357.0 -1.042E-05  1.596E-02  9.052E+01  0.01  500.
 56357.5 -1.429E-06  4.435E-03  1.001E+01  0.01  500.
 56358.0 -9.472E-06  1.467E-02  8.264E+01  0.01  500.
 56358.5 -8.376E-07  3.239E-03  6.158E+00  0.01  500.
 56359.0 -1.644E-07  1.900E-03  1.972E+00  0.01  320.
 56359.5  1.898E-08  1.562E-03  8.518E-01  0.00  360.
 56360.0  7.504E-08  1.473E-03  5.040E-01  0.00  300.
 56360.5  5.418E-08  1.576E-03  3.436E-01  0.00  420.
 56361.0 -1.040E-07  2.139E-03  2.998E-01  0.00  340.
 56361.5 -4.015E-06  1.703E-02  9.730E-01  0.01  500.
 56362.0 -8.674E-07  4.939E-03  4.107E-01  0.01  500.
 56362.5  1.583E-08  1.773E-03  1.469E-01  0.00  340.
 56363.0  1.278E-07  1.410E-03  9.959E-02  0.01  500.
 56363.5  1.663E-07  1.295E-03  7.705E-02  0.01  500.
 56364.0  1.812E-07  1.246E-03  6.143E-02  0.01  500.
 56364.5  1.880E-07  1.222E-03  5.030E-02  0.01  500.
 56365.0  1.982E-07  1.200E-03  4.442E-02  0.01  500.
 56365.5  2.044E-07  1.185E-03  4.076E-02  0.01  500.
 56366.0  2.035E-07  1.185E-03  3.477E-02  0.01  500.
 56366.5  2.069E-07  1.176E-03  3.427E-02  0.01  500.
 56367.0  2.028E-07  1.183E-03  3.055E-02  0.01  500.
 56367.5  2.044E-07  1.180E-03  3.120E-02  0.01  500.
 56368.0  2.072E-07  1.177E-03  3.306E-02  0.01  500.
 56368.5  2.091E-07  1.174E-03  3.681E-02  0.01  500.
 56369.0  2.019E-07  1.185E-03  3.880E-02  0.01  500.
 56369.5  2.058E-07  1.179E-03  4.847E-02  0.01  500.
 56370.0  2.017E-07  1.184E-03  6.208E-02  0.01  500.
 56370.5  1.980E-07  1.191E-03  1.045E-01  0.01  500.
 56371.0  1.945E-07  1.190E-03  1.919E-01  0.01  500.
 56371.5  1.860E-07  1.216E-03  1.126E-01  0.01  500.
 56372.0  1.831E-07  1.222E-03  1.328E-01  0.01  500.
 56372.5  1.717E-07  1.241E-03  2.059E-01  0.01  500.
 56373.0  1.717E-07  1.241E-03  3.060E-01  0.01  500.
 56373.5  1.449E-07  1.304E-03  3.342E-01  0.00  420.
 56374.0  8.909E-08  1.416E-03  5.818E-01  0.00  340.
 56374.5  4.162E-08  1.503E-03  7.786E-01  0.00  320.
 56375.0 -6.925E-08  1.709E-03  1.644E+00  0.00  420.
 56375.5 -7.764E-07  3.124E-03  5.799E+00  0.01  500.
 56376.0 -1.159E-05  1.500E-02  1.174E+02  0.01  500.
 56376.5 -8.922E-07  3.451E-03  5.885E+00  0.01  500.
 56377.0 -4.618E-07  2.761E-03  2.124E+00  0.01  500.
 56377.5 -1.749E-06  6.442E-03  3.286E+00  0.02  500.
 56378.0 -1.944E-05  5.259E-02  3.080E+01  0.02  500.
 56378.5 -1.079E-06  4.572E-03  2.322E+00  0.01  500.
 56379.0 -3.357E-07  2.471E-03  1.635E+00  0.01  500.
 56379.5 -4.744E-07  2.624E-03  3.110E+00  0.01  500.
 56380.0 -4.685E-06  1.219E-02  2.424E+01  0.01  500.
 56380.5 -2.787E-06  7.753E-03  1.628E+01  0.01  500.
 56381.0 -8.314E-07  3.378E-03  5.293E+00  0.01  500.
 56381.5 -9.241E-06  2.079E-02  5.113E+01  0.01  500.
 56382.0 -1.440E-05  4.550E-02  1.397E+01  0.02  500.
 56382.5 -7.217E-07  3.793E-03  2.297E+00  0.01  500.
 56383.0 -2.470E-07  2.435E-03  1.097E+00  0.01  320.
 56383.5 -2.247E-07  2.376E-03  7.637E-01  0.01  300.
 56384.0 -4.536E-07  3.019E-03  9.395E-01  0.01  500.
 56384.5 -2.293E-06  8.261E-03  3.344E+00  0.02  500.
 56385.0 -1.285E-05  3.723E-02  1.729E+01  0.02  500.
 56385.5 -9.009E-07  4.322E-03  1.424E+00  0.01  500.
 56386.0 -4.475E-07  3.070E-03  7.321E-01  0.01  500.
 56386.5 -6.286E-07  3.578E-03  9.567E-01  0.01  500.
 56387.0 -3.827E-06  1.283E-02  5.265E+00  0.02  500.
 56387.5 -5.538E-06  1.790E-02  7.582E+00  0.02  500.
 56388.0 -6.251E-07  3.629E-03  8.998E-01  0.01  500.
 56388.5 -2.410E-07  2.586E-03  3.376E-01  0.01  500.
 56389.0 -1.131E-07  2.278E-03  1.968E-01  0.00  360.
 56389.5 -6.818E-08  2.177E-03  1.367E-01  0.00  320.
 56390.0 -5.983E-08  2.162E-03  1.179E-01  0.00  400.
 56390.5 -5.438E-08  2.122E-03  2.191E-01  0.00  320.
 56391.0 -5.237E-08  2.137E-03  1.382E-01  0.00  420.
 56391.5 -2.867E-08  2.080E-03  7.904E-02  0.00  300.
 56392.0 -1.072E-08  2.038E-03  1.208E-01  0.00  380.
 56392.5 -8.217E-09  2.028E-03  1.477E-01  0.01  320.
 56393.0 -3.335E-08  2.090E-03  1.183E-01  0.00  300.
 56393.5 -1.527E-08  2.031E-03  1.934E-01  0.00  300.
 56394.0 -5.790E-09  2.022E-03  1.436E-01  0.00  340.
 56394.5  3.549E-11  2.004E-03  1.728E-01  0.01  340.
 56395.0  1.361E-08  1.972E-03  2.207E-01  0.01  320.
 56395.5 -1.391E-08  2.035E-03  1.221E-01  0.00  300.
 56396.0 -8.017E-09  2.043E-03  5.997E-02  0.01  320.
 56396.5 -1.254E-08  2.059E-03  5.126E-02  0.00  320.
 56397.0 -2.127E-08  2.084E-03  5.407E-02  0.01  320.
 56397.5 -4.338E-08  2.143E-03  5.735E-02  0.00  320.
 56398.0 -5.918E-08  2.214E-03  7.776E-02  0.00  320.
 56398.5 -1.545E-07  2.509E-03  1.044E-01  0.00  300.
 56399.0 -7.422E-07  4.598E-03  2.782E-01  0.01  500.
 56399.5 -4.425E-06  1.816E-02  8.998E-01  0.01  500.
 56400.0 -3.721E-07  3.241E-03  2.289E-01  0.00  500.
 56400.5 -1.086E-06  5.916E-03  4.371E-01  0.01  500.
 56401.0 -1.988E-06  9.669E-03  5.960E-01  0.01  500.
 56401.5 -2.881E-07  2.876E-03  3.384E-01  0.01  300.
 56402.0 -2.471E-07  2.679E-03  4.580E-01  0.01  300.
 56402.5 -4.300E-07  3.128E-03  8.116E-01  0.01  300.
 56403.0 -1.551E-06  6.219E-03  2.578E+00  0.02  500.
 56403.5 -2.466E-05  6.503E-02  4.082E+01  0.02  500.
 56404.0 -1.198E-06  5.165E-03  2.812E+00  0.01  500.
 56404.5 -3.912E-07  2.756E-03  2.998E+00  0.01  500.
 56405.0 -4.848E-07  2.048E-03  1.039E+01  0.01  420.
 56405.5  2.334E-06 -1.979E-02  1.182E+02  0.00  340.
 56406.0 -3.735E-07  2.074E-03  7.897E+00  0.00  500.
 56406.5 -5.277E-07  3.405E-03  2.762E+00  0.01  500.
 56407.0 -1.196E-05  3.918E-02  6.163E+00  0.02  500.
 56407.5 -4.064E-07  3.082E-03  2.104E+00  0.00  500.
 56408.0 -2.413E-07  2.295E-03  3.532E+00  0.00  500.
 56408.5 -4.310E-07  1.777E-03  1.247E+01  0.01  500.
 56409.0 -1.018E-06 -8.277E-03  9.539E+01  0.00  500.
 56409.5 -2.429E-06  8.879E-04  6.217E+01  0.01  320.
 56410.0 -4.951E-06  1.598E-02  1.834E+01  0.01  500.
 56410.5 -3.645E-06  1.282E-02  6.728E+00  0.02  500.
 56411.0 -1.836E-05  5.139E-02  2.748E+01  0.02  500.
 56411.5 -2.043E-06  7.564E-03  3.654E+00  0.02  500.
 56412.0 -5.042E-07  3.314E-03  1.429E+00  0.01  500.
 56412.5 -2.873E-07  2.739E-03  1.043E+00  0.00  500.
 56413.0 -3.421E-07  2.901E-03  8.461E-01  0.01  500.
 56413.5 -7.898E-07  4.139E-03  1.332E+00  0.01  500.
 56414.0 -1.116E-05  3.357E-02  1.470E+01  0.02  500.
 56414.5 -2.349E-06  8.576E-03  3.308E+00  0.02  500.
 56415.0 -4.544E-07  3.230E-03  7.712E-01  0.01  500.
 56415.5 -2.457E-07  2.654E-03  4.457E-01  0.01  440.
 56416.0 -1.228E-07  2.351E-03  2.813E-01  0.00  340.
 56416.5 -8.449E-08  2.249E-03  2.092E-01  0.00  300.
 56417.0 -7.250E-08  2.214E-03  1.774E-01  0.00  460.
 56417.5 -7.158E-08  2.217E-03  1.632E-01  0.00  340.
 56418.0 -8.628E-08  2.268E-03  1.753E-01  0.00  320.
 56418.5 -1.147E-07  2.373E-03  2.002E-01  0.00  400.
 56419.0 -2.070E-07  2.725E-03  2.389E-01  0.00  300.
 56419.5 -2.743E-06  1.288E-02  6.545E-01  0.01  500.
 56420.0 -9.225E-07  5.199E-03  4.524E-01  0.01  500.
 56420.5 -6.182E-07  3.910E-03  5.581E-01  0.01  500.
 56421.0 -7.231E-06  2.467E-02  4.666E+00  0.02  500.
 56421.5 -1.864E-06  7.794E-03  1.500E+00  0.01  500.
 56422.0 -3.517E-07  3.033E-03  5.541E-01  0.01  320.
 56422.5 -1.731E-07  2.484E-03  5.535E-01  0.00  320.
 56423.0 -1.489E-07  2.363E-03  7.800E-01  0.01  300.
 56423.5 -1.324E-07  2.266E-03  1.220E+00  0.00  300.
 56424.0 -1.862E-07  2.259E-03  2.608E+00  0.00  320.
 56424.5 -5.496E-07  2.484E-03  9.753E+00  0.01  440.
 56425.0  7.562E-08 -1.794E-02  1.448E+02  0.01  320.
 56425.5 -4.974E-06  1.695E-02  1.153E+01  0.01  500.
 56426.0 -4.662E-07  3.109E-03  2.862E+00  0.01  500.
 56426.5 -2.016E-07  2.414E-03  1.639E+00  0.00  320.
 56427.0 -9.861E-08  2.140E-03  1.627E+00  0.00  420.
 56427.5 -9.196E-08  2.064E-03  2.141E+00  0.00  360.
 56428.0 -1.734E-07  1.981E-03  4.926E+00  0.00  320.
 56428.5 -1.617E-06  5.253E-03  1.987E+01  0.01  440.
 56429.0 -3.416E-06  7.840E-03  4.842E+01  0.01  500.
 56429.5 -6.297E-07  1.831E-03  1.707E+01  0.01  500.
 56430.0 -2.244E-06 -4.263E-04  6.697E+01  0.01  500.
 56430.5 -1.598E-07  1.793E-03  5.476E+00  0.00  500.
 56431.0 -7.460E-08  1.911E-03  2.599E+00  0.00  400.
 56431.5 -5.194E-08  2.054E-03  1.080E+00  0.00  360.
 56432.0 -6.419E-08  2.136E-03  6.747E-01  0.00  320.
 56432.5 -7.324E-08  2.198E-03  5.055E-01  0.00  400.
 56433.0 -1.379E-07  2.407E-03  4.345E-01  0.00  300.
 56433.5 -4.077E-07  3.207E-03  5.236E-01  0.01  500.
 56434.0 -3.888E-06  1.455E-02  2.685E+00  0.02  500.
 56434.5 -2.841E-06  1.106E-02  2.056E+00  0.02  500.
 56435.0 -3.551E-07  3.073E-03  3.918E-01  0.00  420.
 56435.5 -1.289E-07  2.403E-03  2.151E-01  0.00  340.
 56436.0 -5.025E-08  2.189E-03  1.651E-01  0.00  400.
 56436.5 -2.757E-08  2.120E-03  1.359E-01  0.00  320.
 56437.0 -2.036E-08  2.091E-03  1.235E-01  0.00  300.
 56437.5 -8.724E-09  2.065E-03  1.409E-01  0.01  320.
 56438.0 -7.106E-09  2.055E-03  2.319E-01  0.00  420.
 56438.5  2.345E-08  1.977E-03  2.530E-01  0.01  300.
 56439.0  1.260E-08  2.009E-03  1.649E-01  0.00  340.
 56439.5  3.797E-08  1.942E-03  2.629E-01  0.01  300.
 56440.0  7.697E-09  2.025E-03  1.541E-01  0.01  320.
 56440.5  9.788E-09  2.031E-03  1.800E-01  0.00  320.
 56441.0  5.802E-09  2.039E-03  3.348E-01  0.00  440.
 56441.5 -5.803E-08  2.280E-03  3.874E-01  0.00  320.
 56442.0 -3.270E-06  1.493E-02  7.251E-01  0.01  500.
 56442.5 -3.696E-07  3.329E-03  2.902E-01  0.00  300.
 56443.0 -6.454E-08  2.258E-03  1.991E-01  0.01  320.
 56443.5 -3.215E-08  2.147E-03  2.078E-01  0.00  420.
 56444.0 -4.036E-08  2.160E-03  2.353E-01  0.00  340.
 56444.5 -4.797E-08  2.199E-03  3.027E-01  0.00  320.
 56445.0 -1.519E-07  2.472E-03  3.949E-01  0.00  400.
 56445.5 -5.092E-07  3.514E-03  7.248E-01  0.01  500.
 56446.0 -8.839E-06  2.990E-02  5.941E+00  0.02  500.
 56446.5 -1.522E-06  6.712E-03  1.645E+00  0.01  500.
 56447.0 -2.711E-07  2.760E-03  1.054E+00  0.00  440.
 56447.5 -2.873E-08  1.827E-03  2.851E+00  0.00  440.
 56448.0 -7.371E-08  2.056E-03  1.942E+00  0.00  300.
 56448.5 -7.697E-08  1.884E-03  3.528E+00  0.00  320.
 56449.0  8.788E-08  7.684E-04  1.064E+01  0.00  440.
 56449.5  6.221E-06 -2.803E-02  1.274E+02  0.01  420.
 56450.0 -4.331E-06  1.131E-02  2.999E+01  0.01  500.
 56450.5 -6.108E-07  3.191E-03  6.580E+00  0.01  500.
 56451.0 -4.083E-06  1.499E-02  6.273E+00  0.02  500.
 56451.5 -2.031E-06  8.200E-03  5.326E+00  0.01  500.
 56452.0  1.322E-07  9.978E-04  7.173E+00  0.00  360.
 56452.5  2.175E-06 -8.030E-03  3.867E+01  0.00  440.
 56453.0  4.106E-06 -1.685E-02  7.123E+01  0.00  500.
 56453.5  1.807E-06 -6.228E-03  3.033E+01  0.00  460.
 56454.0  3.316E-07  4.572E-04  6.197E+00  0.00  500.
 56454.5  7.180E-08  1.466E-03  3.697E+00  0.00  440.
 56455.0 -1.941E-07  2.298E-03  2.586E+00  0.00  500.
 56455.5 -8.997E-07  4.121E-03  3.529E+00  0.01  500.
 56456.0 -1.236E-05  3.200E-02  3.383E+01  0.02  500.
 56456.5 -2.250E-06  7.666E-03  6.712E+00  0.01  440.
 56457.0 -7.776E-07  3.886E-03  2.502E+00  0.01  500.
 56457.5 -1.606E-06  6.012E-03  4.541E+00  0.01  500.
 56458.0 -1.565E-05  3.784E-02  4.958E+01  0.02  500.
 56458.5 -2.358E-06  1.054E-02  3.694E+00  0.01  500.
 56459.0 -3.965E-07  3.057E-03  1.241E+00  0.01  500.
 56459.5 -1.640E-07  2.440E-03  7.365E-01  0.00  440.
 56460.0 -1.030E-07  2.266E-03  5.465E-01  0.00  420.
 56460.5 -3.913E-08  2.110E-03  5.305E-01  0.00  500.
 56461.0  2.893E-08  1.953E-03  5.940E-01  0.01  300.
 56461.5  4.394E-08  1.918E-03  5.941E-01  0.01  300.
 56462.0  7.709E-09  2.009E-03  5.283E-01  0.00  340.
 56462.5 -2.917E-08  2.132E-03  5.823E-01  0.00  320.
 56463.0 -4.014E-07  3.567E-03  8.865E-01  0.00  440.
 56463.5 -1.095E-06  6.848E-03  1.296E+00  0.01  500.
