# 6
# wavenum, a0, a1, a2, maxerr, temp(maxerr)
# fit to xsec vs ((T-100)/10)^2
 56201.0 -2.001E-05  1.263E-02  8.708E+00  0.01  220.
 56201.5 -1.083E-04  7.268E-02  3.932E+01  0.01  220.
 56202.0 -5.860E-06  3.937E-03  2.900E+00  0.01  220.
 56202.5 -3.443E-06  2.506E-03  1.810E+00  0.01  220.
 56203.0 -6.342E-06  4.297E-03  3.284E+00  0.01  220.
 56203.5 -1.403E-04  9.220E-02  4.845E+01  0.01  220.
 56204.0 -8.551E-05  5.480E-02  3.062E+01  0.01  200.
 56204.5 -2.376E-05  1.456E-02  9.576E+00  0.01  220.
 56205.0 -3.362E-06  2.596E-03  1.932E+00  0.01  220.
 56205.5 -3.109E-06  2.370E-03  2.278E+00  0.01  200.
 56206.0  7.212E-06  5.392E-03  5.659E-01  0.01  220.
 56206.5  1.647E-07  7.481E-04  6.323E-01  0.00  220.
 56207.0 -6.201E-08  1.173E-03  4.054E-01  0.00  200.
 56207.5 -1.206E-06  3.311E-03  5.437E-01  0.00  240.
 56208.0 -6.781E-05  9.894E-02  5.604E-01  0.00  240.
 56208.5 -1.270E-06  3.543E-03  4.553E-01  0.00  240.
 56209.0  1.909E-07  1.058E-03  2.460E-01  0.00  220.
 56209.5  4.360E-07  6.300E-04  1.691E-01  0.00  200.
 56210.0  5.785E-07  4.570E-04  1.472E-01  0.00  200.
 56210.5  5.974E-07  4.000E-04  1.337E-01  0.00  200.
 56211.0  6.520E-07  3.615E-04  1.264E-01  0.00  240.
 56211.5  6.347E-07  3.726E-04  1.197E-01  0.00  220.
 56212.0  6.796E-07  3.832E-04  1.175E-01  0.00  200.
 56212.5  6.361E-07  4.873E-04  1.164E-01  0.00  200.
 56213.0  3.725E-07  9.150E-04  1.264E-01  0.00  200.
 56213.5  5.167E-07  2.210E-03  8.456E-02  0.01  200.
 56214.0  5.895E-07  2.429E-02 -3.012E-01  0.01  200.
 56214.5  4.398E-07  1.357E-03  9.921E-02  0.00  220.
 56215.0  3.481E-07  1.024E-03  1.118E-01  0.00  200.
 56215.5 -1.499E-07  1.810E-03  1.174E-01  0.00  240.
 56216.0 -5.797E-06  1.309E-02  9.786E-02  0.00  220.
 56216.5 -5.128E-06  1.228E-02  1.488E-01  0.00  200.
 56217.0 -5.140E-07  2.035E-03  1.555E-01  0.00  220.
 56217.5  2.014E-07  9.966E-04  1.520E-01  0.00  200.
 56218.0  3.443E-07  7.865E-04  1.670E-01  0.00  220.
 56218.5  2.372E-07  8.998E-04  2.046E-01  0.00  220.
 56219.0 -6.630E-08  1.385E-03  3.683E-01  0.00  200.
 56219.5 -2.110E-06  5.188E-03  3.806E-01  0.00  220.
 56220.0 -2.794E-05  4.885E-02  3.067E-01  0.00  200.
 56220.5 -9.456E-07  2.618E-03  4.712E-01  0.00  200.
 56221.0 -9.716E-09  1.123E-03  6.771E-01  0.00  220.
 56221.5 -5.194E-07  1.280E-03  9.097E-01  0.01  200.
 56222.0 -1.772E-06  1.952E-03  1.314E+00  0.01  220.
 56222.5 -7.772E-06  5.576E-03  3.679E+00  0.01  220.
 56223.0 -3.562E-04  1.690E-01  1.827E+02  0.01  220.
 56223.5 -1.697E-05  1.268E-02  5.325E+00  0.01  220.
 56224.0 -1.189E-04  1.119E-01  7.914E+00  0.01  220.
 56224.5 -2.341E-05  2.002E-02  3.842E+00  0.01  220.
 56225.0 -9.994E-06  7.628E-03  3.368E+00  0.01  220.
 56225.5 -2.189E-04  1.405E-01  7.216E+01  0.01  220.
 56226.0 -2.664E-05  1.737E-02  1.087E+01  0.01  220.
 56226.5 -2.190E-04  1.430E-01  7.545E+01  0.01  220.
 56227.0 -7.310E-06  8.393E-03  2.908E+00  0.00  200.
 56227.5 -3.824E-06  4.018E-03  1.330E+00  0.01  200.
 56228.0 -6.112E-06  6.056E-03  9.496E-01  0.01  200.
 56228.5 -5.541E-05  5.211E-02  3.233E+00  0.01  200.
 56229.0 -2.693E-05  2.584E-02  1.813E+00  0.01  220.
 56229.5 -5.763E-06  6.120E-03  6.221E-01  0.01  220.
 56230.0 -1.234E-05  1.195E-02  9.428E-01  0.01  220.
 56230.5 -2.102E-04  1.839E-01  1.268E+01  0.01  220.
 56231.0 -6.658E-06  7.182E-03  8.219E-01  0.01  200.
 56231.5 -1.328E-06  2.328E-03  4.851E-01  0.01  220.
 56232.0 -2.655E-07  1.774E-03  3.560E-01  0.00  220.
 56232.5  1.531E-06  1.280E-02  2.435E-01  0.01  200.
 56233.0  9.754E-07  2.230E-03  4.849E-01  0.00  200.
 56233.5  5.306E-07  7.851E-04  3.009E-01  0.00  200.
 56234.0  5.098E-07  5.713E-04  1.924E-01  0.00  200.
 56234.5  5.444E-07  4.709E-04  1.693E-01  0.00  240.
 56235.0  5.530E-07  4.303E-04  1.605E-01  0.00  240.
 56235.5  6.484E-07  3.794E-04  1.610E-01  0.00  200.
 56236.0  6.017E-07  4.189E-04  1.611E-01  0.00  240.
 56236.5  5.755E-07  4.748E-04  1.648E-01  0.00  220.
 56237.0  5.129E-07  5.536E-04  1.688E-01  0.00  200.
 56237.5  3.637E-07  8.486E-04  1.789E-01  0.00  200.
 56238.0 -5.296E-07  2.404E-03  1.898E-01  0.00  240.
 56238.5 -4.866E-05  8.259E-02  1.495E-01  0.00  220.
 56239.0 -1.363E-06  4.050E-03  2.309E-01  0.00  260.
 56239.5  2.857E-07  1.004E-03  2.718E-01  0.00  240.
 56240.0  6.259E-07  4.832E-04  3.508E-01  0.00  240.
 56240.5  1.172E-06  2.759E-05  5.851E-01  0.00  200.
 56241.0  1.222E-06  1.184E-04  7.504E-01  0.00  220.
 56241.5 -1.551E-07  3.190E-03  1.713E+00  0.00  240.
 56242.0  1.548E-06  5.669E-03  1.061E+00  0.00  220.
 56242.5  1.109E-06 -7.894E-05  1.839E+00  0.00  240.
 56243.0  1.166E-07 -5.822E-04  4.266E+00  0.00  200.
 56243.5 -3.580E-05  1.203E-02  5.346E+01  0.00  220.
 56244.0 -5.766E-06  2.775E-04  1.522E+01  0.01  200.
 56244.5 -7.639E-07 -6.098E-05  3.810E+00  0.00  200.
 56245.0 -6.528E-07 -2.706E-04  4.526E+00  0.00  200.
 56245.5 -1.055E-05  1.393E-03  2.586E+01  0.00  200.
 56246.0 -6.184E-05  1.805E-02  8.804E+01  0.00  200.
 56246.5 -3.086E-06 -3.961E-04  1.205E+01  0.01  220.
 56247.0 -1.097E-06  1.596E-03  2.898E+00  0.00  200.
 56247.5 -2.065E-05  4.141E-02  1.751E+00  0.00  200.
 56248.0 -2.550E-06  5.148E-03  1.090E+00  0.00  220.
 56248.5  5.701E-07  7.115E-04  8.296E-01  0.00  240.
 56249.0  9.959E-07  1.522E-04  7.211E-01  0.00  200.
 56249.5  4.369E-07  5.638E-04  4.845E-01  0.00  200.
 56250.0  7.126E-07  3.451E-04  4.964E-01  0.00  220.
 56250.5  8.800E-07  2.979E-04  6.211E-01  0.00  200.
 56251.0  2.904E-07  9.812E-04  4.706E-01  0.00  200.
 56251.5 -1.169E-06  3.012E-03  3.267E-01  0.00  200.
 56252.0 -5.650E-05  8.819E-02  3.572E-01  0.00  240.
 56252.5 -4.946E-06  7.057E-03  4.329E-01  0.00  260.
 56253.0 -3.008E-05  2.980E-02  1.894E+00  0.01  200.
 56253.5 -3.967E-05  3.969E-02  2.506E+00  0.01  220.
 56254.0 -3.449E-06  4.389E-03  4.702E-01  0.01  220.
 56254.5 -3.667E-07  1.700E-03  4.297E-01  0.00  220.
 56255.0  5.277E-07  1.190E-03  4.602E-01  0.00  200.
 56255.5  8.229E-07  5.300E-03  2.363E-01  0.01  220.
 56256.0  4.226E-07  4.170E-03  2.344E-01  0.00  200.
 56256.5  3.322E-07  1.326E-03  3.904E-01  0.00  200.
 56257.0  8.649E-08  1.401E-03  5.029E-01  0.00  220.
 56257.5 -2.259E-06  3.351E-03  4.814E-01  0.00  200.
 56258.0 -1.714E-05  1.698E-02  1.277E+00  0.01  200.
 56258.5 -8.299E-05  8.217E-02  4.789E+00  0.01  200.
 56259.0 -4.978E-06  5.720E-03  7.994E-01  0.01  220.
 56259.5 -1.645E-06  2.971E-03  9.302E-01  0.00  220.
 56260.0 -5.975E-06  6.576E-03  1.277E+00  0.00  220.
 56260.5 -2.021E-04  1.810E-01  1.266E+01  0.01  220.
 56261.0 -1.057E-05  9.837E-03  5.023E+00  0.00  220.
 56261.5 -5.860E-05  2.497E-02  7.276E+01  0.00  220.
 56262.0 -2.765E-06 -1.148E-04  1.363E+01  0.00  220.
 56262.5 -8.513E-07  4.337E-03  4.124E+00  0.00  240.
 56263.0 -8.695E-08  4.027E-03  3.134E+00  0.00  200.
 56263.5 -2.234E-06  4.111E-04  8.241E+00  0.00  200.
 56264.0 -7.459E-06 -9.986E-02  2.391E+02  0.00  200.
 56264.5 -3.208E-05 -4.462E-02  1.778E+02  0.01  200.
 56265.0 -2.018E-06 -1.702E-04  8.307E+00  0.00  200.
 56265.5  2.789E-07  2.574E-04  2.357E+00  0.00  200.
 56266.0  1.508E-06 -1.187E-03  3.716E+00  0.00  200.
 56266.5  9.165E-07  3.860E-04  8.187E-01  0.00  220.
 56267.0  9.469E-07  4.272E-04  5.632E-01  0.00  200.
 56267.5  9.653E-07  4.485E-04  4.373E-01  0.00  220.
 56268.0  1.023E-06  4.417E-04  3.635E-01  0.00  240.
 56268.5  1.096E-06  4.204E-04  3.178E-01  0.00  220.
 56269.0  1.120E-06  4.187E-04  2.867E-01  0.00  220.
 56269.5  1.135E-06  4.249E-04  2.651E-01  0.00  200.
 56270.0  1.131E-06  4.474E-04  2.503E-01  0.00  220.
 56270.5  1.125E-06  4.828E-04  2.425E-01  0.00  220.
 56271.0  1.134E-06  6.024E-04  2.378E-01  0.01  220.
 56271.5  1.146E-06  1.441E-03  2.267E-01  0.01  200.
 56272.0 -1.795E-07  2.349E-02 -1.714E-01  0.01  200.
 56272.5  1.132E-06  9.533E-04  2.574E-01  0.01  200.
 56273.0  1.054E-06  6.473E-04  2.987E-01  0.00  200.
 56273.5  1.076E-06  5.232E-04  3.216E-01  0.00  220.
 56274.0  1.216E-06  3.963E-04  3.449E-01  0.00  220.
 56274.5  1.327E-06  2.403E-04  3.908E-01  0.00  220.
 56275.0  1.460E-06  1.125E-04  4.733E-01  0.00  220.
 56275.5  1.677E-06 -6.999E-05  6.287E-01  0.00  220.
 56276.0  2.466E-06 -7.108E-04  1.371E+00  0.00  200.
 56276.5  2.505E-06 -9.323E-04  1.659E+00  0.01  200.
 56277.0  2.566E-06 -1.081E-03  1.891E+00  0.00  240.
 56277.5  5.687E-06 -4.073E-03  4.283E+00  0.00  220.
 56278.0  2.822E-05 -2.789E-02  3.037E+01  0.00  200.
 56278.5  3.541E-05 -3.451E-02  3.876E+01  0.00  200.
 56279.0  7.639E-06 -6.098E-03  6.224E+00  0.00  220.
 56279.5  8.178E-06 -6.851E-03  7.271E+00  0.00  220.
 56280.0  4.429E-05 -4.592E-02  5.693E+01  0.00  220.
 56280.5  1.742E-04 -1.981E-01  1.819E+02  0.01  240.
 56281.0  9.851E-06 -8.352E-03  8.372E+00  0.00  220.
 56281.5  3.808E-06 -2.448E-03  2.923E+00  0.00  220.
 56282.0  3.577E-06 -2.189E-03  3.024E+00  0.00  220.
 56282.5  2.357E-06 -7.487E-04  1.295E+00  0.01  220.
 56283.0  1.745E-06 -1.633E-04  7.768E-01  0.00  220.
 56283.5  1.589E-06 -1.819E-05  5.920E-01  0.00  220.
 56284.0  1.486E-06  8.558E-05  4.903E-01  0.00  220.
 56284.5  1.447E-06  1.465E-04  4.286E-01  0.00  200.
 56285.0  1.363E-06  2.177E-04  3.884E-01  0.00  220.
 56285.5  1.262E-06  3.119E-04  3.645E-01  0.00  220.
 56286.0  1.189E-06  3.701E-04  3.512E-01  0.00  200.
 56286.5  1.311E-06  3.002E-04  3.491E-01  0.00  220.
 56287.0  1.277E-06  3.181E-04  3.539E-01  0.00  200.
 56287.5  1.217E-06  3.509E-04  3.676E-01  0.00  220.
 56288.0  1.204E-06  3.724E-04  3.929E-01  0.00  220.
 56288.5  1.226E-06  3.758E-04  4.355E-01  0.00  200.
 56289.0  1.154E-06  4.299E-04  4.956E-01  0.00  220.
 56289.5  1.148E-06  4.939E-04  5.915E-01  0.00  220.
 56290.0  9.449E-07  7.984E-04  7.421E-01  0.00  220.
 56290.5  1.459E-07  4.838E-03  1.027E+00  0.00  220.
 56291.0  1.066E-06  3.231E-03  1.541E+00  0.00  220.
 56291.5 -1.599E-05  5.071E-02  2.347E+00  0.01  200.
 56292.0  1.702E-06 -2.377E-03  1.048E+01  0.00  200.
 56292.5  4.988E-04 -4.613E-01  3.481E+02  0.00  220.
 56293.0 -5.525E-05  4.542E-02  2.118E+01  0.01  200.
 56293.5 -2.298E-06  2.042E-03  5.720E+00  0.00  200.
 56294.0  6.209E-06 -5.313E-03  8.440E+00  0.00  220.
 56294.5  1.002E-04 -1.105E-01  1.343E+02  0.00  240.
 56295.0  4.152E-04 -3.821E-01  2.712E+02  0.00  220.
 56295.5  7.685E-06 -7.228E-03  1.064E+01  0.00  200.
 56296.0 -1.324E-06  2.018E-03  3.815E+00  0.00  220.
 56296.5 -1.796E-05  1.555E-02  5.359E+00  0.00  220.
 56297.0 -2.880E-04  2.236E-01  3.087E+01  0.01  220.
 56297.5 -8.644E-05  9.591E-02  4.598E+00  0.01  200.
 56298.0 -4.235E-05  3.571E-02  4.575E+00  0.01  200.
 56298.5 -9.275E-05  7.666E-02  9.699E+00  0.01  200.
 56299.0 -8.111E-06  8.059E-03  1.440E+00  0.01  220.
 56299.5 -1.461E-06  5.530E-03  7.917E-01  0.00  220.
 56300.0  5.066E-08  4.498E-03  6.173E-01  0.00  220.
 56300.5 -3.317E-08  1.643E-03  6.411E-01  0.00  200.
 56301.0  7.572E-07  8.785E-04  5.929E-01  0.00  220.
 56301.5  1.083E-06  5.778E-04  6.221E-01  0.00  200.
 56302.0  1.352E-06  3.579E-04  7.141E-01  0.00  220.
 56302.5  1.749E-06 -7.064E-05  9.492E-01  0.01  220.
 56303.0  6.160E-06 -3.729E-03  3.652E+00  0.00  220.
 56303.5  3.799E-06 -1.539E-03  2.100E+00  0.00  220.
 56304.0  3.464E-06 -1.156E-03  2.591E+00  0.00  200.
 56304.5  6.770E-06 -2.083E-03  6.624E+00  0.00  220.
 56305.0  4.530E-05 -1.176E-02  9.376E+01  0.00  220.
 56305.5  3.511E-05 -2.698E-02  2.065E+01  0.01  200.
 56306.0  1.254E-05 -8.618E-03  6.756E+00  0.01  220.
 56306.5  2.547E-05 -2.019E-02  1.387E+01  0.01  200.
 56307.0  4.784E-04 -3.995E-01  2.282E+02  0.01  220.
 56307.5  3.596E-05 -2.856E-02  2.418E+01  0.01  220.
 56308.0 -9.701E-05  1.068E-01  7.687E+00  0.01  200.
 56308.5  1.573E-06  1.421E-03  2.685E+00  0.00  200.
 56309.0  2.121E-05 -1.587E-02  9.777E+00  0.01  220.
 56309.5  2.748E-06 -7.016E-04  1.279E+00  0.00  200.
 56310.0  2.272E-06 -3.192E-04  8.849E-01  0.01  220.
 56310.5  2.074E-06 -1.693E-04  7.401E-01  0.00  220.
 56311.0  1.960E-06 -2.442E-05  6.761E-01  0.01  220.
 56311.5  1.945E-06  4.550E-04  6.584E-01  0.01  220.
 56312.0 -1.227E-05  4.711E-02  2.458E-02  0.00  200.
 56312.5  2.019E-06  3.182E-04  7.450E-01  0.01  220.
 56313.0  2.475E-06 -4.511E-04  8.793E-01  0.01  220.
 56313.5  3.231E-06 -1.062E-03  1.135E+00  0.01  200.
 56314.0  3.906E-06 -1.747E-03  1.616E+00  0.01  200.
 56314.5  6.154E-06 -3.727E-03  2.862E+00  0.01  220.
 56315.0  1.684E-05 -1.250E-02  8.152E+00  0.01  220.
 56315.5  3.183E-04 -2.688E-01  1.747E+02  0.00  220.
 56316.0  3.935E-05 -3.075E-02  2.043E+01  0.01  200.
 56316.5  7.620E-06  1.605E-03  6.670E+00  0.00  220.
 56317.0  1.636E-05 -6.214E-03  1.130E+01  0.00  220.
 56317.5  4.839E-04 -4.182E-01  2.437E+02  0.01  220.
 56318.0  1.440E-04 -1.192E-01  8.511E+01  0.00  220.
 56318.5 -3.136E-05  2.587E-02  1.201E+01  0.01  200.
 56319.0 -6.893E-05  5.878E-02  1.089E+01  0.01  220.
 56319.5  1.351E-05 -9.999E-03  9.821E+00  0.00  220.
 56320.0  1.142E-06  4.018E-04  1.880E+00  0.00  240.
 56320.5  1.475E-06  2.256E-04  1.322E+00  0.00  220.
 56321.0  1.476E-06  2.252E-04  1.202E+00  0.00  220.
 56321.5  1.826E-06  1.073E-06  1.348E+00  0.00  200.
 56322.0  4.803E-06 -2.110E-03  2.899E+00  0.01  220.
 56322.5  1.168E-05  2.906E-04  6.130E+00  0.01  220.
 56323.0 -1.476E-05  1.454E-02  4.409E+00  0.01  220.
 56323.5 -2.409E-04  1.906E-01  2.965E+01  0.01  220.
 56324.0  5.947E-05 -4.507E-02  3.016E+01  0.01  220.
 56324.5  7.463E-05 -5.738E-02  3.576E+01  0.01  200.
 56325.0 -5.945E-05  5.371E-02  1.294E+01  0.01  220.
 56325.5 -1.958E-04  1.958E-01  1.563E+01  0.01  200.
 56326.0  2.869E-04 -2.261E-01  1.143E+02  0.01  220.
 56326.5  7.609E-05 -5.839E-02  3.313E+01  0.01  220.
 56327.0  2.649E-05 -1.966E-02  1.162E+01  0.01  220.
 56327.5  7.587E-06 -4.225E-03  3.332E+00  0.01  220.
 56328.0  1.830E-05 -1.206E-02  8.247E+00  0.01  220.
 56328.5 -2.490E-05  4.733E-02  2.780E+00  0.01  220.
 56329.0  3.012E-06  1.867E-03  1.839E+00  0.00  220.
 56329.5  9.433E-09  2.600E-02  1.674E+00  0.01  200.
 56330.0  9.844E-06 -5.798E-03  3.655E+00  0.01  220.
 56330.5  3.072E-05 -2.277E-02  1.204E+01  0.01  220.
 56331.0  8.629E-04 -6.828E-01  2.976E+02  0.02  220.
 56331.5  3.178E-05 -2.332E-02  1.198E+01  0.01  220.
 56332.0  1.851E-05 -1.289E-02  7.082E+00  0.01  220.
 56332.5  5.259E-05 -4.105E-02  2.228E+01  0.01  220.
 56333.0  2.561E-04 -2.013E-01  1.112E+02  0.01  220.
 56333.5  2.128E-04 -1.323E-01  8.132E+01  0.01  220.
 56334.0 -1.107E-05  2.440E-02  7.756E+00  0.00  220.
 56334.5  1.267E-05 -7.147E-03  5.606E+00  0.01  220.
 56335.0  2.995E-05 -2.122E-02  1.093E+01  0.01  220.
 56335.5  1.343E-04 -1.017E-01  4.816E+01  0.01  220.
 56336.0  1.052E-05 -6.565E-03  3.793E+00  0.01  220.
 56336.5  5.619E-06 -2.481E-03  2.174E+00  0.01  220.
 56337.0  3.986E-06  3.167E-05  2.811E+00  0.01  220.
 56337.5 -8.063E-05  1.039E-01  2.632E+01  0.00  240.
 56338.0  1.611E-05 -9.077E-03  7.020E+00  0.01  220.
 56338.5  4.292E-04 -3.331E-01  1.442E+02  0.01  220.
 56339.0  1.290E-04 -9.794E-02  4.119E+01  0.02  220.
 56339.5  1.292E-05 -8.524E-03  4.376E+00  0.01  220.
 56340.0  1.723E-05 -1.192E-02  5.872E+00  0.01  220.
 56340.5  2.420E-04 -1.877E-01  8.062E+01  0.01  220.
 56341.0  1.321E-05 -8.726E-03  4.430E+00  0.01  220.
 56341.5  6.189E-06 -3.165E-03  1.946E+00  0.01  220.
 56342.0  1.164E-05 -7.101E-03  4.079E+00  0.01  220.
 56342.5  2.567E-05 -1.320E-02  1.042E+01  0.01  220.
 56343.0  1.014E-04 -6.865E-02  3.450E+01  0.01  220.
 56343.5  4.800E-06 -1.903E-03  1.803E+00  0.01  220.
 56344.0  2.794E-06 -5.431E-04  7.787E-01  0.01  220.
 56344.5  2.090E-06 -1.141E-04  5.125E-01  0.01  220.
 56345.0  1.780E-06  9.808E-05  3.974E-01  0.01  220.
 56345.5  1.562E-06  3.260E-04  3.323E-01  0.01  220.
 56346.0  5.306E-06  5.143E-03  1.866E-01  0.01  200.
 56346.5  1.354E-06  7.601E-04  2.655E-01  0.01  200.
 56347.0  1.277E-06  4.582E-04  2.555E-01  0.01  220.
 56347.5  1.221E-06  4.685E-04  2.490E-01  0.01  220.
 56348.0  1.015E-06  6.138E-04  2.496E-01  0.00  200.
 56348.5  7.956E-07  7.807E-04  2.635E-01  0.00  200.
 56349.0  7.498E-07  7.745E-04  2.923E-01  0.00  220.
 56349.5  6.039E-07  8.460E-04  3.235E-01  0.00  240.
 56350.0  5.599E-07  8.761E-04  2.944E-01  0.00  200.
 56350.5  3.082E-07  1.060E-03  3.411E-01  0.00  200.
 56351.0 -1.532E-06  2.296E-03  6.671E-01  0.01  220.
 56351.5 -1.236E-06  2.138E-03  6.669E-01  0.00  200.
 56352.0 -2.927E-06  3.243E-03  8.965E-01  0.01  200.
 56352.5 -8.925E-06  7.565E-03  2.216E+00  0.01  220.
 56353.0 -9.083E-05  6.683E-02  1.768E+01  0.01  220.
 56353.5 -5.936E-05  4.297E-02  1.101E+01  0.01  200.
 56354.0 -7.956E-06  6.885E-03  1.935E+00  0.01  220.
 56354.5 -3.758E-06  3.991E-03  1.011E+00  0.01  220.
 56355.0 -3.031E-06  4.150E-03  8.238E-01  0.01  200.
 56355.5 -1.350E-05  2.691E-02  7.591E-01  0.00  200.
 56356.0 -7.715E-06  9.791E-03  1.318E+00  0.00  220.
 56356.5 -1.939E-05  1.530E-02  3.868E+00  0.01  220.
 56357.0 -2.991E-04  1.981E-01  6.182E+01  0.01  220.
 56357.5 -3.386E-05  2.511E-02  6.718E+00  0.01  220.
 56358.0 -2.728E-04  1.804E-01  5.657E+01  0.01  220.
 56358.5 -2.050E-05  1.563E-02  4.209E+00  0.01  200.
 56359.0 -5.925E-06  5.445E-03  1.428E+00  0.01  220.
 56359.5 -2.045E-06  2.767E-03  6.783E-01  0.01  200.
 56360.0 -8.069E-07  1.948E-03  4.425E-01  0.01  200.
 56360.5 -3.032E-07  1.728E-03  3.320E-01  0.00  220.
 56361.0 -4.519E-07  2.352E-03  2.675E-01  0.00  220.
 56361.5 -8.494E-06  2.097E-02  1.671E-01  0.00  200.
 56362.0 -1.993E-06  5.959E-03  1.984E-01  0.00  220.
 56362.5  2.419E-07  1.593E-03  1.813E-01  0.00  220.
 56363.0  6.046E-07  1.047E-03  1.672E-01  0.00  220.
 56363.5  7.403E-07  8.648E-04  1.561E-01  0.00  200.
 56364.0  8.326E-07  7.616E-04  1.499E-01  0.00  220.
 56364.5  8.486E-07  7.222E-04  1.429E-01  0.00  200.
 56365.0  8.511E-07  7.047E-04  1.363E-01  0.00  220.
 56365.5  8.939E-07  6.750E-04  1.335E-01  0.00  220.
 56366.0  9.340E-07  6.464E-04  1.325E-01  0.00  220.
 56366.5  9.160E-07  6.537E-04  1.290E-01  0.00  200.
 56367.0  9.507E-07  6.356E-04  1.293E-01  0.00  220.
 56367.5  9.507E-07  6.356E-04  1.293E-01  0.00  220.
 56368.0  9.255E-07  6.458E-04  1.296E-01  0.00  220.
 56368.5  9.048E-07  6.583E-04  1.307E-01  0.00  200.
 56369.0  8.881E-07  6.691E-04  1.340E-01  0.00  220.
 56369.5  8.644E-07  6.828E-04  1.400E-01  0.00  200.
 56370.0  8.424E-07  7.041E-04  1.504E-01  0.00  200.
 56370.5  7.195E-07  7.745E-04  1.845E-01  0.00  200.
 56371.0  5.952E-07  8.536E-04  2.590E-01  0.00  200.
 56371.5  6.456E-07  8.332E-04  1.883E-01  0.00  220.
 56372.0  5.972E-07  8.816E-04  1.997E-01  0.00  240.
 56372.5  4.122E-07  9.935E-04  2.608E-01  0.00  200.
 56373.0  1.735E-07  1.152E-03  3.346E-01  0.00  200.
 56373.5 -1.290E-07  1.394E-03  3.339E-01  0.00  200.
 56374.0 -9.598E-07  1.961E-03  5.155E-01  0.01  220.
 56374.5 -2.070E-06  2.637E-03  6.330E-01  0.01  200.
 56375.0 -4.259E-06  4.359E-03  1.225E+00  0.01  220.
 56375.5 -1.918E-05  1.464E-02  4.000E+00  0.01  220.
 56376.0 -3.565E-04  2.382E-01  8.125E+01  0.01  220.
 56376.5 -2.014E-05  1.561E-02  3.968E+00  0.01  220.
 56377.0 -8.093E-06  7.599E-03  1.358E+00  0.01  220.
 56377.5 -1.788E-05  1.704E-02  1.547E+00  0.01  220.
 56378.0 -1.866E-04  1.661E-01  1.157E+01  0.01  220.
 56378.5 -1.153E-05  1.146E-02  1.187E+00  0.01  200.
 56379.0 -6.018E-06  6.100E-03  1.055E+00  0.01  220.
 56379.5 -1.068E-05  8.976E-03  2.123E+00  0.01  200.
 56380.0 -8.805E-05  6.488E-02  1.592E+01  0.01  220.
 56380.5 -5.430E-05  4.133E-02  1.081E+01  0.01  220.
 56381.0 -1.820E-05  1.424E-02  3.596E+00  0.01  220.
 56381.5 -1.816E-04  1.311E-01  3.347E+01  0.01  220.
 56382.0 -7.611E-05  9.009E-02  6.002E+00  0.01  200.
 56382.5 -8.285E-06  8.664E-03  1.513E+00  0.01  220.
 56383.0 -3.256E-06  4.446E-03  7.612E-01  0.01  200.
 56383.5 -2.914E-06  4.003E-03  5.189E-01  0.01  200.
 56384.0 -4.207E-06  5.461E-03  5.423E-01  0.01  220.
 56384.5 -2.027E-05  2.022E-02  1.355E+00  0.01  220.
 56385.0 -1.121E-04  1.038E-01  6.126E+00  0.01  200.
 56385.5 -7.917E-06  9.009E-03  6.422E-01  0.01  200.
 56386.0 -3.713E-06  5.154E-03  3.999E-01  0.01  200.
 56386.5 -5.247E-06  6.578E-03  4.696E-01  0.01  220.
 56387.0 -3.240E-05  3.218E-02  1.996E+00  0.01  220.
 56387.5 -4.448E-05  4.518E-02  2.833E+00  0.01  220.
 56388.0 -4.747E-06  6.367E-03  4.454E-01  0.01  200.
 56388.5 -1.469E-06  3.299E-03  2.354E-01  0.00  200.
 56389.0 -2.583E-07  2.368E-03  1.829E-01  0.00  220.
 56389.5  1.419E-07  2.037E-03  1.601E-01  0.00  220.
 56390.0  3.548E-07  1.877E-03  1.666E-01  0.00  200.
 56390.5  3.642E-07  1.815E-03  2.746E-01  0.00  200.
 56391.0  3.821E-07  1.841E-03  1.884E-01  0.00  220.
 56391.5  6.233E-07  1.645E-03  1.517E-01  0.00  200.
 56392.0  6.835E-07  1.571E-03  1.993E-01  0.00  220.
 56392.5  6.797E-07  1.560E-03  2.272E-01  0.00  200.
 56393.0  5.340E-07  1.697E-03  1.860E-01  0.00  220.
 56393.5  6.254E-07  1.582E-03  2.717E-01  0.00  220.
 56394.0  7.115E-07  1.535E-03  2.260E-01  0.00  220.
 56394.5  7.528E-07  1.502E-03  2.564E-01  0.00  200.
 56395.0  8.090E-07  1.446E-03  3.076E-01  0.00  220.
 56395.5  7.794E-07  1.491E-03  2.151E-01  0.00  200.
 56396.0  8.016E-07  1.511E-03  1.474E-01  0.00  220.
 56396.5  7.659E-07  1.546E-03  1.358E-01  0.00  200.
 56397.0  7.408E-07  1.585E-03  1.358E-01  0.00  220.
 56397.5  6.486E-07  1.671E-03  1.374E-01  0.00  220.
 56398.0  6.340E-07  1.780E-03  1.456E-01  0.00  200.
 56398.5  3.338E-07  2.206E-03  1.511E-01  0.00  200.
 56399.0 -1.100E-06  5.079E-03  1.598E-01  0.00  240.
 56399.5 -8.038E-06  2.173E-02  1.224E-01  0.00  200.
 56400.0 -4.818E-07  3.401E-03  1.887E-01  0.00  260.
 56400.5 -2.270E-06  7.002E-03  2.098E-01  0.00  240.
 56401.0 -4.468E-06  1.165E-02  2.161E-01  0.00  200.
 56401.5 -1.004E-06  3.263E-03  2.883E-01  0.00  240.
